file_no,api,operator,depth_ft,spudyr,latitude,longitude,status,direction,state
18854,33-023-00598,SM Energy Company,14304,2010,48.86393254,-103.5068689,Active,Horizontal,ND
18436,33-053-03076,SM Energy Company,20298,2010,47.72102157,-102.9383488,Active,Horizontal,ND
19021,33-025-01102,Continental Resources Inc,20801,2010,47.41623675,-102.8310761,Active,Horizontal,ND
19317,33-061-01431,EOG Resources Inc,14217,2010,48.02384271,-102.2984165,Active,Horizontal,ND
19219,33-053-03191,Hess Bakken Investments II LLC,20540,2010,47.93437229,-103.7812843,Active,Horizontal,ND
19697,33-061-01522,Hess Bakken Investments II LLC,20329,2010,48.43167317,-102.8541307,Active,Horizontal,ND
19838,33-053-03330,Marathon Oil Company,20654,2010,47.95694597,-102.6840134,Active,Horizontal,ND
19020,33-025-01101,Continental Resources Inc,21422,2010,47.41623687,-102.8309467,Active,Horizontal,ND
18673,33-025-01040,Continental Resources Inc,20880,2010,47.40186246,-102.8666617,Active,Horizontal,ND
19432,33-023-00641,Continental Resources Inc,18203,2010,48.9237768,-102.9939746,Active,Horizontal,ND
17903,33-025-00889,Marathon Oil Company,20904,2010,47.32788235,-102.89796,Active,Horizontal,ND
18057,33-061-01009,EOG Resources Inc,14972,2010,47.90612975,-102.2372292,Active,Horizontal,ND
19104,33-053-03175,QEP Energy Company,20570,2010,47.76161948,-102.8175668,Active,Horizontal,ND
19151,33-023-00623,SM Energy Company,18536,2010,48.92423809,-103.656901,Active,Horizontal,ND
18880,33-061-01323,Marathon Oil Company,20700,2010,47.84670844,-102.6254744,Active,Horizontal,ND
16728,33-061-00552,EOG Resources Inc,13796,2010,47.99123449,-102.1269718,Active,Horizontal,ND
18069,33-105-01724,Zavanna LLC,16230,2010,48.24044453,-103.5150922,Active,Horizontal,ND
18957,33-053-03154,SM Energy Company,21610,2010,47.99375377,-103.6431326,Active,Horizontal,ND
19605,33-105-01973,Hess Bakken Investments II LLC,19902,2010,48.3144572,-103.1166439,Active,Horizontal,ND
18987,33-025-01092,Whiting Oil and Gas Corp,20550,2010,47.70320127,-102.4604945,Active,Horizontal,ND
19461,33-023-00642,SM Energy Company,18017,2010,48.8638691,-103.5795363,Active,Horizontal,ND
19349,33-013-01512,OXY USA Inc,14026,2010,48.67588087,-102.3618539,Active,Horizontal,ND
19363,33-013-01513,OXY USA Inc,14673,2010,48.69136157,-102.429607,Active,Horizontal,ND
19067,33-013-01502,OXY USA Inc,14287,2010,48.71952913,-102.4276584,Active,Horizontal,ND
19040,33-061-01368,Whiting Oil and Gas Corp,20400,2010,48.07482857,-102.6104609,Active,Horizontal,ND
18012,33-053-03010,Newfield Production Company,20150,2010,48.05293559,-102.9848712,Active,Horizontal,ND
18882,33-061-01325,Whiting Oil and Gas Corp,21157,2010,48.01455163,-102.4691464,Active,Horizontal,ND
19449,33-061-01458,Whiting Oil and Gas Corp,20312,2010,48.03171799,-102.5460135,Active,Horizontal,ND
18817,33-105-01813,Oasis Petroleum LLC,20300,2010,48.22797952,-103.7376482,Active,Horizontal,ND
19307,33-105-01905,Oasis Petroleum LLC,20147,2010,48.34182865,-103.7023604,Inactive,Horizontal,ND
19418,33-105-01933,Oasis Petroleum LLC,21120,2010,48.34203486,-103.7265509,Active,Horizontal,ND
20008,33-061-01599,EOG Resources Inc,18852,2010,48.51644156,-102.4018274,Active,Horizontal,ND
19103,33-105-01862,HRC Operating LLC,19940,2010,48.40112403,-103.6074361,Active,Horizontal,ND
19233,33-105-01894,Murex Petroleum Corp,19600,2010,48.34037342,-102.9990743,Active,Horizontal,ND
19186,33-061-01406,EOG Resources Inc,14395,2010,48.07912091,-102.2876249,Inactive,Horizontal,ND
18877,33-061-01321,EOG Resources Inc,15690,2010,47.90475467,-102.2772807,Inactive,Horizontal,ND
18884,33-061-01326,EOG Resources Inc,15283,2010,47.90679109,-102.2593916,Active,Horizontal,ND
19448,33-105-01942,Hess Bakken Investments II LLC,20220,2010,48.31404102,-103.1382499,Active,Horizontal,ND
19398,33-105-01925,Hess Bakken Investments II LLC,20744,2010,48.31264624,-103.2891362,Active,Horizontal,ND
19592,33-061-01503,Hess Bakken Investments II LLC,16635,2010,48.13959574,-102.5705581,Active,Horizontal,ND
18887,33-105-01820,Hess Bakken Investments II LLC,20686,2010,48.31420695,-103.2432819,Active,Horizontal,ND
18789,33-023-00595,Continental Resources Inc,18629,2010,48.69214711,-103.0133428,Active,Horizontal,ND
18958,33-023-00614,Continental Resources Inc,18950,2010,48.7194492,-103.1107997,Active,Horizontal,ND
17997,33-061-00990,EOG Resources Inc,14909,2010,47.87588467,-102.2767197,Active,Horizontal,ND
19170,33-053-03186,EOG Resources Inc,16235,2010,47.80513181,-102.7308464,Active,Horizontal,ND
18655,33-053-03107,Oasis Petroleum LLC,20163,2010,47.99340246,-103.1472281,Active,Horizontal,ND
18539,33-061-01207,EOG Resources Inc,17966,2010,48.446325,-102.3246235,Active,Horizontal,ND
19122,33-061-01393,EOG Resources Inc,15437,2010,47.93370468,-102.2752068,Inactive,Horizontal,ND
19131,33-105-01869,Oasis Petroleum LLC,19754,2010,48.34177553,-103.8317374,Active,Horizontal,ND
18809,33-025-01066,Enerplus Resources USA Corp,19990,2010,47.70375731,-102.4815096,Active,Horizontal,ND
19190,33-105-01879,Continental Resources Inc,19146,2010,48.60504252,-103.0114803,Active,Horizontal,ND
19565,33-105-01966,Continental Resources Inc,21028,2010,48.22704672,-103.203341,Active,Horizontal,ND
18826,33-105-01816,Hess Bakken Investments II LLC,20578,2010,48.31437168,-103.361588,Active,Horizontal,ND
19583,33-061-01501,Hess Bakken Investments II LLC,0,2010,48.37349829,-102.8540704,Dry,Horizontal,ND
18804,33-061-01297,Whiting Oil and Gas Corp,19594,2010,48.10860949,-102.436228,Active,Horizontal,ND
19531,33-061-01487,Whiting Oil and Gas Corp,20085,2010,48.00999611,-102.5124732,Active,Horizontal,ND
18953,33-061-01343,Whiting Oil and Gas Corp,20335,2010,48.00011425,-102.4490774,Active,Horizontal,ND
18827,33-061-01302,EOG Resources Inc,14452,2010,47.85900069,-102.2738098,Active,Horizontal,ND
19173,33-023-00625,Continental Resources Inc,19075,2010,48.66127444,-103.1161037,Active,Horizontal,ND
19037,33-061-01366,Oasis Petroleum LLC,19492,2010,48.46305647,-102.5385312,Active,Horizontal,ND
19347,33-013-01511,Hess Bakken Investments II LLC,17726,2010,48.98049707,-102.7016945,Active,Horizontal,ND
18808,33-061-01299,EOG Resources Inc,19496,2010,48.03910991,-102.2894976,Inactive,Horizontal,ND
18683,33-023-00584,Continental Resources Inc,18642,2010,48.77772209,-102.9666764,Active,Horizontal,ND
19138,33-025-01121,XTO Energy Inc,21359,2010,47.35881562,-102.8286698,Active,Horizontal,ND
19045,33-105-01851,Continental Resources Inc,20100,2010,48.19919,-103.8785411,Active,Horizontal,ND
19202,33-105-01885,Continental Resources Inc,20466,2010,48.31432888,-103.4150334,Active,Horizontal,ND
19284,33-025-01140,Marathon Oil Company,20205,2010,47.33134662,-102.8809944,Active,Horizontal,ND
19156,33-025-01125,Continental Resources Inc,21170,2010,47.51716001,-102.8458685,Active,Horizontal,ND
19446,33-053-03243,Marathon Oil Company,23670,2010,47.88100732,-102.6867296,Active,Horizontal,ND
19535,33-105-01955,Continental Resources Inc,19062,2010,48.6049771,-102.9028768,Active,Horizontal,ND
18646,33-105-01789,Continental Resources Inc,19988,2010,48.22605645,-103.9661027,Active,Horizontal,ND
19479,33-013-01518,EOG Resources Inc,13505,2010,48.72165395,-102.4426768,Active,Horizontal,ND
19018,33-061-01361,EOG Resources Inc,14815,2010,47.99148947,-102.3153754,Inactive,Horizontal,ND
19004,33-053-03164,EOG Resources Inc,16457,2010,47.73331414,-102.7505221,Active,Horizontal,ND
19424,33-105-01935,Continental Resources Inc,20725,2010,48.06668039,-103.4666151,Inactive,Horizontal,ND
20127,33-023-00669,Continental Resources Inc,19220,2010,48.69170531,-103.1536031,Active,Horizontal,ND
18908,33-053-03142,EOG Resources Inc,15376,2010,47.71690684,-102.7468165,Active,Horizontal,ND
19115,33-053-03178,Continental Resources Inc,15767,2010,48.02265364,-102.682841,Active,Horizontal,ND
19144,33-053-03182,Marathon Oil Company,20800,2010,47.8776349,-102.6963182,Active,Horizontal,ND
19574,33-105-01967,Oasis Petroleum LLC,20030,2010,48.3740899,-103.9842457,Inactive,Horizontal,ND
18598,33-023-00580,Continental Resources Inc,18708,2010,48.661284,-103.062519,Active,Horizontal,ND
18688,33-061-01261,EOG Resources Inc,14883,2010,48.38905726,-102.5670935,Active,Horizontal,ND
19812,33-025-01199,Slawson Exploration Company Inc,18878,2010,47.18436969,-102.730444,Active,Horizontal,ND
18925,33-061-01332,Slawson Exploration Company Inc,15350,2010,47.9758619,-102.3693291,Active,Horizontal,ND
19241,33-061-01421,Slawson Exploration Company Inc,14750,2010,47.86121907,-102.4765568,Active,Horizontal,ND
18865,33-061-01314,Slawson Exploration Company Inc,15436,2010,47.8774058,-102.4775125,Active,Horizontal,ND
19096,33-053-03173,Newfield Production Company,14685,2010,48.05389901,-103.0053967,Active,Horizontal,ND
19022,33-025-01103,Continental Resources Inc,21405,2010,47.41623663,-102.8312055,Active,Horizontal,ND
19023,33-025-01104,Continental Resources Inc,20936,2010,47.41623651,-102.8313349,Active,Horizontal,ND
19175,33-061-01403,EOG Resources Inc,15197,2010,48.21051974,-102.2989712,Active,Horizontal,ND
18971,33-061-01349,EOG Resources Inc,14500,2010,47.8776117,-102.2795091,Active,Horizontal,ND
19572,33-053-03269,Slawson Exploration Company Inc,20317,2010,47.96458871,-103.7384243,Active,Horizontal,ND
19126,33-053-03179,Continental Resources Inc,20965,2010,47.96306224,-103.2963082,Inactive,Horizontal,ND
18940,33-105-01833,Oasis Petroleum LLC,20449,2010,48.28395246,-103.6740527,Active,Horizontal,ND
18922,33-025-01085,WPX Energy Williston LLC,19558,2010,47.67220863,-102.4737944,Active,Horizontal,ND
18424,33-025-00996,OXY USA Inc,19867,2010,47.21094838,-102.9114146,Active,Horizontal,ND
19411,33-105-01929,Hess Bakken Investments II LLC,19877,2010,48.45878064,-103.2039789,Active,Horizontal,ND
18775,33-061-01287,Hess Bakken Investments II LLC,19350,2010,48.40242322,-102.8257716,Active,Horizontal,ND
19641,33-053-03282,XTO Energy Inc,22600,2010,47.99335663,-103.6031041,Active,Horizontal,ND
18951,33-061-01341,Hess Bakken Investments II LLC,20112,2010,48.31103461,-102.7032729,Active,Horizontal,ND
19157,33-053-03184,EOG Resources Inc,16416,2010,47.79047712,-102.7296839,Active,Horizontal,ND
19247,33-053-03195,EOG Resources Inc,15200,2010,47.94786204,-102.7467335,Active,Horizontal,ND
19003,33-007-01648,Continental Resources Inc,11989,2010,47.27074666,-103.2361149,Dry,Horizontal,ND
19451,33-061-01459,EOG Resources Inc,18167,2010,48.48969041,-102.3260382,Active,Horizontal,ND
19555,33-061-01492,Whiting Oil and Gas Corp,21063,2010,48.02181317,-102.464607,Active,Horizontal,ND
18769,33-025-01060,Continental Resources Inc,20716,2010,47.38527506,-102.7764828,Active,Horizontal,ND
17651,33-023-00549,Continental Resources Inc,18331,2010,48.80644643,-103.0206915,Active,Horizontal,ND
18398,33-061-01149,EOG Resources Inc,14694,2010,47.92070057,-102.2057173,Active,Horizontal,ND
19210,33-061-01412,EOG Resources Inc,14264,2010,47.89251046,-102.2797119,Abandoned,Horizontal,ND
17992,33-061-00986,EOG Resources Inc,15006,2010,47.90475467,-102.2776887,Active,Horizontal,ND
19030,33-105-01844,Oasis Petroleum LLC,20768,2010,48.0623172,-103.5184863,Active,Horizontal,ND
19536,33-105-01956,Continental Resources Inc,19620,2010,48.60497716,-102.9027444,Active,Horizontal,ND
19720,33-061-01529,EOG Resources Inc,22212,2010,47.88842465,-102.2903469,Active,Horizontal,ND
19993,33-061-01592,Slawson Exploration Company Inc,20046,2010,47.92050315,-102.4767295,Active,Horizontal,ND
19421,33-061-01457,Hess Bakken Investments II LLC,16755,2010,48.29741065,-102.7586445,Active,Horizontal,ND
19074,33-061-01379,Hess Bakken Investments II LLC,20290,2010,48.14032864,-102.6405011,Active,Horizontal,ND
19183,33-023-00626,Continental Resources Inc,19031,2010,48.71977519,-103.0892385,Active,Horizontal,ND
19387,33-061-01448,EOG Resources Inc,14970,2010,48.0081772,-102.284369,Active,Horizontal,ND
19238,33-061-01420,Hunt Oil Company,18575,2010,48.32605899,-102.1974466,Active,Horizontal,ND
18803,33-053-03128,WPX Energy Williston LLC,19467,2010,47.76482599,-102.6716026,Active,Horizontal,ND
18725,33-025-01051,Hess Bakken Investments II LLC,15449,2010,47.54629884,-102.8914939,Active,Horizontal,ND
18674,33-061-01257,Hess Bakken Investments II LLC,19875,2010,48.26876655,-102.6878682,Active,Horizontal,ND
19444,33-089-00594,Whiting Oil and Gas Corp,20485,2010,46.94783832,-103.2218988,Active,Horizontal,ND
19049,33-053-03166,SM Energy Company,21006,2010,47.70255651,-102.8821392,Active,Horizontal,ND
17473,33-023-00544,Continental Resources Inc,18520,2010,48.80680047,-103.0765386,Active,Horizontal,ND
17196,33-105-01674,Hess Bakken Investments II LLC,19395,2010,48.31208355,-102.9746212,Active,Horizontal,ND
19337,33-089-00592,Whiting Oil and Gas Corp,20340,2010,46.94782545,-103.0950628,Active,Horizontal,ND
17766,33-061-00908,Hunt Oil Company,18744,2010,48.38621002,-102.269591,Active,Horizontal,ND
19179,33-053-03188,Newfield Production Company,20930,2010,47.84728138,-103.2771201,Active,Horizontal,ND
19511,33-053-03257,Petro-Hunt LLC,19715,2010,47.98942185,-102.9392879,Active,Horizontal,ND
18779,33-061-01291,Hess Bakken Investments II LLC,20129,2010,48.40242628,-102.8265956,Active,Horizontal,ND
18342,33-061-01130,Whiting Oil and Gas Corp,20225,2010,48.16696775,-102.5462749,Active,Horizontal,ND
19221,33-061-01413,Whiting Oil and Gas Corp,19918,2010,48.02103702,-102.572399,Active,Horizontal,ND
18698,33-053-03115,XTO Energy Inc,17207,2010,47.81944774,-103.0953833,Inactive,Horizontal,ND
19305,33-053-03213,XTO Energy Inc,20480,2010,47.75990071,-103.1649077,Active,Horizontal,ND
18998,33-053-03161,XTO Energy Inc,21230,2010,47.76171243,-103.1072565,Inactive,Horizontal,ND
18065,33-061-01014,EOG Resources Inc,14064,2010,47.86320808,-102.2819854,Inactive,Horizontal,ND
18871,33-061-01317,Slawson Exploration Company Inc,14843,2010,47.90491039,-102.4412318,Active,Horizontal,ND
19665,33-061-01519,Slawson Exploration Company Inc,14385,2010,47.96269967,-102.3593537,Active,Horizontal,ND
19808,33-053-03324,Newfield Production Company,20956,2010,47.73341368,-103.1916219,Active,Horizontal,ND
19825,33-025-01202,Whiting Oil and Gas Corp,20460,2010,47.71647765,-102.5192597,Active,Horizontal,ND
19146,33-025-01122,Hess Bakken Investments II LLC,21132,2010,47.53080178,-103.0399439,Active,Horizontal,ND
18873,33-061-01319,Hess Bakken Investments II LLC,20806,2010,48.31342632,-102.7219457,Active,Horizontal,ND
19227,33-061-01418,Hess Bakken Investments II LLC,19900,2010,48.34026362,-102.7113397,Active,Horizontal,ND
19489,33-023-00643,SM Energy Company,14333,2010,48.8806667,-103.551422,Active,Horizontal,ND
18497,33-025-01007,Newfield Production Company,15575,2010,47.63131683,-103.0726492,Active,Horizontal,ND
18514,33-061-01196,Marathon Oil Company,19750,2010,47.84620319,-102.5307187,Active,Horizontal,ND
18767,33-061-01286,EOG Resources Inc,14666,2010,48.09465692,-102.2814545,Inactive,Horizontal,ND
18111,33-053-03021,Petro-Hunt LLC,16940,2010,48.07910833,-102.9155124,Inactive,Horizontal,ND
18837,33-089-00586,Whiting Oil and Gas Corp,20780,2010,46.94777779,-103.1234963,Active,Horizontal,ND
18545,33-025-01016,Enerplus Resources USA Corp,20605,2010,47.58769395,-102.5813178,Active,Horizontal,ND
18923,33-053-03147,Emerald Oil Inc,20300,2010,47.61856623,-104.0321907,Active,Horizontal,ND
18960,33-105-01836,Continental Resources Inc,19165,2010,48.60378433,-102.9316944,Active,Horizontal,ND
18659,33-023-00581,SM Energy Company,13843,2010,48.88120338,-103.490549,Active,Horizontal,ND
19520,33-025-01164,Sinclair Oil and Gas Company,20810,2010,47.44472702,-103.0726517,Active,Horizontal,ND
20006,33-061-01598,EOG Resources Inc,19209,2010,48.51644326,-102.4014146,Active,Horizontal,ND
19498,33-061-01474,Hess Bakken Investments II LLC,19257,2010,48.34105314,-102.4071646,Active,Horizontal,ND
18839,33-061-01305,Hess Bakken Investments II LLC,20147,2010,48.21279395,-102.6854565,Active,Horizontal,ND
19092,33-023-00619,Continental Resources Inc,18730,2010,48.75007749,-103.1062739,Active,Horizontal,ND
19722,33-061-01531,EOG Resources Inc,15908,2010,48.34081767,-102.5341257,Active,Horizontal,ND
18926,33-061-01333,Whiting Oil and Gas Corp,20172,2010,48.16103706,-102.459922,Active,Horizontal,ND
17917,33-061-00965,Whiting Oil and Gas Corp,20100,2010,48.08882621,-102.3974875,Active,Horizontal,ND
19477,33-025-01159,Enerplus Resources USA Corp,15595,2010,47.58983854,-102.635263,Active,Horizontal,ND
18941,33-023-00613,Continental Resources Inc,17248,2010,48.9806494,-102.9439071,Active,Horizontal,ND
17746,33-025-00849,Hess Bakken Investments II LLC,20858,2010,47.56050006,-102.9867536,Active,Horizontal,ND
19434,33-053-03240,XTO Energy Inc,21475,2010,47.85073183,-103.2025509,Active,Horizontal,ND
18387,33-053-03065,Petro-Hunt LLC,15853,2010,48.09375017,-102.8938282,Active,Horizontal,ND
19390,33-053-03234,SM Energy Company,20815,2010,47.76185962,-103.1919083,Active,Horizontal,ND
18703,33-053-03116,XTO Energy Inc,14676,2010,48.05184683,-102.8657135,Active,Horizontal,ND
19552,33-105-01962,Hess Bakken Investments II LLC,20235,2010,48.43126034,-103.2399934,Active,Horizontal,ND
18843,33-061-01307,EOG Resources Inc,15166,2010,48.34293945,-102.4835757,Active,Horizontal,ND
18878,33-061-01322,EOG Resources Inc,0,2010,48.28254259,-102.2753312,Dry,Horizontal,ND
19408,33-025-01150,Marathon Oil Company,19840,2010,47.38574188,-102.5704388,Active,Horizontal,ND
18870,33-061-01316,Slawson Exploration Company Inc,15170,2010,47.90491148,-102.4416398,Active,Horizontal,ND
18520,33-025-01013,WPX Energy Williston LLC,15259,2010,47.71823055,-102.5908253,Active,Horizontal,ND
18985,33-025-01091,OXY USA Inc,19979,2010,47.27065587,-102.9744385,Active,Horizontal,ND
19430,33-025-01153,OXY USA Inc,20250,2010,47.24189466,-102.9742338,Active,Horizontal,ND
18763,33-061-01285,EOG Resources Inc,15215,2010,48.29883568,-102.5049897,Active,Horizontal,ND
19279,33-053-03202,Continental Resources Inc,20702,2010,48.02416665,-102.7165504,Active,Horizontal,ND
18805,33-053-03129,SM Energy Company,20860,2010,47.76169341,-103.2011311,Active,Horizontal,ND
19490,33-053-03252,Petro-Hunt LLC,20470,2010,47.90596375,-102.96006,Active,Horizontal,ND
19075,33-061-01380,Hess Bakken Investments II LLC,20115,2010,48.14033565,-102.641321,Active,Horizontal,ND
19316,33-105-01908,Hess Bakken Investments II LLC,20119,2010,48.31265252,-103.2672472,Active,Horizontal,ND
18867,33-105-01819,Murex Petroleum Corp,19585,2010,48.34032146,-102.9763018,Active,Horizontal,ND
19900,33-061-01566,Hess Bakken Investments II LLC,20636,2010,48.20457165,-102.6576733,Active,Horizontal,ND
