api,operator,status,direction,depth_ft,spudyr,longitude,latitude
37-125-27123,Rice Drilling B LLC,Active,Horizontal,NA,2014,-80.004975,40.166503
37-125-27124,Rice Drilling B LLC,Active,Horizontal,NA,2014,-80.005053,40.166536
37-125-27125,Rice Drilling B LLC,Active,Horizontal,NA,2014,-80.005114,40.166453
37-125-27126,Rice Drilling B LLC,Active,Horizontal,NA,2014,-80.005036,40.166419
37-125-27252,EQT Production Co,Active,Horizontal,NA,2014,-79.981058,40.166842
37-125-22033,EQT Production Co,Active,Vertical,NA,2002,-80.477889,40.464667
37-125-22348,Range Resources Appalachia LLC,Regulatory Inactive,Vertical,NA,2006,-80.475213,40.409011
37-125-22391,Range Resources Appalachia LLC,Regulatory Inactive,Vertical,NA,2006,-80.489837,40.400727
37-125-24440,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.46325,40.405664
37-125-24463,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.463056,40.405733
37-125-24830,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.498967,40.430208
37-125-22600,Range Resources Appalachia LLC,Active,Horizontal,NA,2007,-80.367778,40.250996
37-125-23159,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.367223,40.206941
37-125-23160,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.367334,40.206996
37-125-23165,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.381251,40.246662
37-125-23169,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.347111,40.243801
37-125-23182,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.381306,40.246662
37-125-23274,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.419141,40.205607
37-125-23275,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.419113,40.205552
37-125-23277,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.338027,40.232829
37-125-23282,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.337916,40.232801
37-125-23283,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.337972,40.232801
37-125-23284,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.33786,40.232801
37-125-23300,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.381334,40.24669
37-125-23368,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.337694,40.232774
37-125-23369,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.337638,40.232774
37-125-23370,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.337777,40.232774
37-125-23384,Atlas Resources LLC,Regulatory Inactive,Horizontal,NA,2008,-80.417613,40.234274
37-125-23385,Atlas Resources LLC,Plugged and Abandoned,Horizontal,NA,2009,-80.416169,40.229246
37-125-23386,Atlas Resources LLC,Plugged and Abandoned,Horizontal,NA,2009,-80.40589,40.238135
37-125-23390,Atlas Resources LLC,Active,Horizontal,NA,2009,-80.411835,40.23669
37-125-23392,Atlas Resources LLC,Active,Horizontal,NA,2009,-80.411946,40.236663
37-125-23393,Atlas Resources LLC,Regulatory Inactive,Horizontal,NA,2008,-80.417669,40.234218
37-125-23394,Atlas Resources LLC,Regulatory Inactive,Vertical,NA,2008,-80.417641,40.234246
37-125-23395,Atlas Resources LLC,Active,Vertical,NA,2008,-80.411696,40.236635
37-125-23640,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.419113,40.205496
37-125-23641,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.419085,40.205607
37-125-23642,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.419113,40.205663
37-125-23644,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.419113,40.205441
37-125-23763,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.365389,40.241278
37-125-23764,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.365389,40.241222
37-125-23765,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.365389,40.241167
37-125-23864,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352806,40.210639
37-125-23873,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.365389,40.241139
37-125-23905,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352861,40.210806
37-125-23906,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352806,40.210806
37-125-23913,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418417,40.222111
37-125-23914,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418417,40.222056
37-125-23915,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418417,40.222
37-125-23916,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418444,40.222167
37-125-23917,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418472,40.222167
37-125-23918,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418444,40.222111
37-125-23970,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352833,40.21075
37-125-23971,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352833,40.210694
37-125-23972,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352778,40.210667
37-125-23980,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418389,40.222
37-125-23981,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418389,40.222056
37-125-23982,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.418361,40.221944
37-125-24011,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352778,40.210722
37-125-24012,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352806,40.21075
37-125-24013,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.352778,40.210611
37-125-24021,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.367111,40.206778
37-125-24022,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.367167,40.206778
37-125-24028,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.367222,40.206806
37-125-24109,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.367203,40.206836
37-125-24110,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.3671,40.206814
37-125-24111,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.36715,40.206825
37-125-24159,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386317,40.207078
37-125-24161,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386139,40.207167
37-125-24162,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386197,40.207144
37-125-24163,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.38625,40.207111
37-125-24232,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379339,40.226081
37-125-24233,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379308,40.226092
37-125-24234,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379342,40.226142
37-125-24236,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379408,40.226239
37-125-24237,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379442,40.226286
37-125-24238,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379475,40.226272
37-125-24245,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386183,40.207119
37-125-24246,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386117,40.207139
37-125-24252,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379372,40.226128
37-125-24253,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386064,40.207186
37-125-24280,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.386333,40.207111
37-125-24327,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.379406,40.226175
37-125-24720,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.411025,40.243936
37-125-24721,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.411081,40.244006
37-125-24722,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.410903,40.243994
37-125-24723,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.411139,40.244078
37-125-24724,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.411017,40.244133
37-125-24725,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.410958,40.244064
37-125-24730,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.39145,40.246214
37-125-24731,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.391447,40.246325
37-125-24732,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.391342,40.246325
37-125-24733,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.391233,40.246325
37-125-24734,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.391233,40.246217
37-125-24735,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.391342,40.246214
37-125-24886,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.429639,40.205486
37-125-24887,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.429714,40.205392
37-125-24888,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.429822,40.205572
37-125-24892,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.429897,40.205478
37-125-24900,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.331531,40.218183
37-125-24901,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.331556,40.217989
37-125-24902,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.331486,40.218053
37-125-24903,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.331419,40.218117
37-125-24938,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.429731,40.205528
37-125-24939,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.351511,40.232117
37-125-24940,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.351467,40.232194
37-125-24941,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.351292,40.232225
37-125-24942,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.351336,40.23215
37-125-26928,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.377906,40.254772
37-125-26980,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.378031,40.254722
37-125-26981,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.377956,40.254847
37-125-26982,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.378003,40.254919
37-125-26988,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.399219,40.209614
37-125-26999,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.331597,40.218119
37-125-27006,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.39935,40.209522
37-125-27007,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.399139,40.209492
37-125-27008,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.399114,40.2096
37-125-27029,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.399325,40.209628
37-125-22990,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.464059,40.240413
37-125-23174,Range Resources Appalachia LLC,Active,Horizontal,NA,2008,-80.516255,40.226385
37-125-23798,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.494611,40.214833
37-125-23870,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.464833,40.240111
37-125-23871,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.464694,40.240139
37-125-23872,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.464778,40.240139
37-125-23875,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.464583,40.240222
37-125-23876,Range Resources Appalachia LLC,Active,Horizontal,NA,2009,-80.464639,40.240167
37-125-23954,Southwestern Energy Production Co,Active,Horizontal,NA,2009,-80.465361,40.263417
37-125-23964,Southwestern Energy Production Co,Active,Horizontal,NA,2009,-80.465306,40.263444
37-125-23968,Southwestern Energy Production Co,Active,Horizontal,NA,2010,-80.465389,40.263417
37-125-24033,Southwestern Energy Production Co,Active,Horizontal,NA,2010,-80.472222,40.277833
37-125-24034,Southwestern Energy Production Co,Active,Horizontal,NA,2010,-80.472278,40.277833
37-125-24035,Southwestern Energy Production Co,Active,Horizontal,NA,2010,-80.472167,40.277833
37-125-24188,Range Resources Appalachia LLC,Active,Horizontal,NA,2010,-80.494492,40.214894
37-125-24305,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483319,40.245011
37-125-24306,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483381,40.245039
37-125-24359,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483656,40.231711
37-125-24360,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483706,40.231814
37-125-24361,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483456,40.231769
37-125-24377,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.468203,40.201131
37-125-24378,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.468114,40.201178
37-125-24379,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.467944,40.201133
37-125-24380,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.468122,40.201042
37-125-24403,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483606,40.231842
37-125-24424,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.483361,40.245061
37-125-24470,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.454131,40.242492
37-125-24471,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.454142,40.242353
37-125-24474,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.442622,40.202872
37-125-24475,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.442517,40.202881
37-125-24476,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.442608,40.202764
37-125-24477,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.4425,40.202772
37-125-24504,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.445989,40.226508
37-125-24549,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.457531,40.217494
37-125-24550,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.457683,40.217381
37-125-24551,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.457608,40.217436
37-125-24596,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-80.454306,40.242461
37-125-24597,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.478353,40.199244
37-125-24598,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.478225,40.199294
37-125-24599,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.478303,40.199172
37-125-24660,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.442408,40.202889
37-125-24683,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.445794,40.226433
37-125-24685,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.457708,40.217517
37-125-24692,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.445856,40.226336
37-125-24693,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.445953,40.226369
37-125-24694,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.445697,40.2264
37-125-24695,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.445758,40.2263
37-125-24708,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.457631,40.217572
37-125-24740,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-80.457783,40.217458
37-125-24846,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.500258,40.269958
37-125-24852,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.501806,40.222664
37-125-24853,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.501789,40.222747
37-125-24870,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.474592,40.259831
37-125-24871,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.474572,40.259911
37-125-24872,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.47445,40.259808
37-125-26927,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.485608,40.278372
37-125-26936,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.500289,40.270064
37-125-26937,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.500153,40.269975
37-125-26938,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.500047,40.269994
37-125-26952,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.485597,40.278481
37-125-26953,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.485717,40.278378
37-125-26958,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.47455,40.259992
37-125-26966,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.474411,40.259972
37-125-26969,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.474431,40.259892
37-125-27155,Southwestern Energy Production Co,Active,Horizontal,NA,2014,-80.511033,40.194614
37-125-27156,Southwestern Energy Production Co,Active,Horizontal,NA,2014,-80.511022,40.194575
37-125-27157,Southwestern Energy Production Co,Active,Horizontal,NA,2014,-80.511044,40.194653
37-125-27486,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.463131,40.215519
37-125-27487,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.462969,40.215578
37-125-27488,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.463064,40.215617
37-125-27489,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.462942,40.215442
37-125-24911,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.431825,40.343519
37-125-24912,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.431886,40.343586
37-125-24913,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.431947,40.343656
37-125-24914,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.431831,40.343717
37-125-24935,Range Resources Appalachia LLC,Active,Horizontal,NA,2013,-80.431769,40.34365
37-125-26947,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.456411,40.327378
37-125-26948,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.456575,40.327322
37-125-26949,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.456386,40.327242
37-125-27212,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-80.456317,40.327339
